2019-10-05 13:13:18.764 [qtp268468188-31] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-withdraw
2019-10-05 13:13:24.326 [qtp268468188-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-withdraw
2019-10-05 13:13:30.343 [qtp268468188-39] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 13:14:32.701 [qtp218007578-29] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:14:35.762 [qtp218007578-33] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 13:14:38.803 [qtp218007578-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towithdraw 
2019-10-05 13:14:41.852 [qtp218007578-29] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-withdraw
2019-10-05 13:18:08.269 [qtp219416103-29] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:18:11.361 [qtp219416103-20] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-logout
2019-10-05 13:18:14.474 [qtp219416103-18] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:18:15.838 [qtp219416103-30] INFO  by.training.final.ServletLogger - username-Bob, role-sec, command-togglepair
2019-10-05 13:18:21.722 [qtp219416103-28] INFO  by.training.final.ServletLogger - username-Bob, role-sec, command-togglepair
2019-10-05 13:18:24.930 [qtp219416103-29] INFO  by.training.final.ServletLogger - username-Bob, role-sec, command-togglepair
2019-10-05 13:18:26.534 [qtp219416103-27] INFO  by.training.final.ServletLogger - username-Bob, role-sec, command-togglepair
2019-10-05 13:18:28.315 [qtp219416103-20] INFO  by.training.final.ServletLogger - username-Bob, role-sec, command-logout
2019-10-05 13:18:32.700 [qtp219416103-24] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:18:36.219 [qtp219416103-27] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 13:18:40.700 [qtp219416103-28] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towithdraw 
2019-10-05 13:18:44.800 [qtp219416103-18] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-withdraw
2019-10-05 13:20:20.595 [qtp351345238-22] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:20:24.228 [qtp351345238-20] INFO  by.training.final.ServletLogger - username-Bob, role-sec, command-togglepair
2019-10-05 13:20:28.236 [qtp351345238-17] INFO  by.training.final.ServletLogger - username-Bob, role-sec, command-togglepair
2019-10-05 13:20:32.195 [qtp351345238-23] INFO  by.training.final.ServletLogger - username-Bob, role-sec, command-logout
2019-10-05 13:20:39.182 [qtp351345238-33] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:20:40.777 [qtp351345238-23] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 13:20:43.347 [qtp351345238-30] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towithdraw 
2019-10-05 13:20:46.087 [qtp351345238-20] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-withdraw
2019-10-05 13:24:06.856 [qtp1298529197-25] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:24:10.177 [qtp1298529197-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 13:24:11.584 [qtp1298529197-31] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towithdraw 
2019-10-05 13:24:19.243 [qtp1298529197-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 13:24:22.850 [qtp1298529197-24] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towithdraw 
2019-10-05 13:24:27.776 [qtp1298529197-25] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-withdraw
2019-10-05 13:24:30.534 [qtp1298529197-22] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towithdraw 
2019-10-05 13:24:32.387 [qtp1298529197-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-withdraw
2019-10-05 13:24:35.254 [qtp1298529197-22] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-todeposit 
2019-10-05 13:24:37.481 [qtp1298529197-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-deposit
2019-10-05 13:28:49.020 [qtp423580937-23] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-toregistration
2019-10-05 13:28:58.495 [qtp423580937-19] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-registration
2019-10-05 13:29:00.178 [qtp423580937-19] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-registration
2019-10-05 13:37:26.305 [qtp2136601828-29] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-toregistration
2019-10-05 13:37:32.866 [qtp2136601828-18] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-registration
2019-10-05 13:41:59.526 [qtp1979021778-33] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:42:03.718 [qtp1979021778-18] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 13:43:57.027 [qtp1979021778-29] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:44:00.397 [qtp1979021778-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 13:46:13.383 [qtp1979021778-29] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-toregistration
2019-10-05 13:46:14.070 [qtp1979021778-30] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-registration
2019-10-05 13:46:21.452 [qtp1979021778-24] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:46:25.253 [qtp1979021778-34] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 13:47:52.573 [qtp2136601828-22] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:47:58.158 [qtp2136601828-18] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 13:48:34.477 [qtp1979021778-24] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:48:40.025 [qtp1979021778-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 13:59:37.616 [qtp1979021778-25] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 13:59:41.207 [qtp1979021778-28] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:00:54.608 [qtp2136601828-30] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:00:57.388 [qtp2136601828-31] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:03:07.007 [qtp1979021778-36] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:03:10.224 [qtp1979021778-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:03:53.603 [qtp1979021778-23] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:03:56.466 [qtp1979021778-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:07:43.120 [qtp2136601828-16] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:07:46.291 [qtp2136601828-31] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:08:56.695 [qtp1979021778-17] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:08:57.046 [qtp1979021778-31] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:08:59.903 [qtp1979021778-24] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:11:03.107 [qtp1979021778-19] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:11:06.357 [qtp1979021778-26] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:11:10.616 [qtp1979021778-24] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:11:10.627 [qtp1979021778-24] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:16:32.808 [qtp645766336-30] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:16:36.565 [qtp645766336-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:16:43.549 [qtp645766336-20] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:16:43.560 [qtp645766336-20] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:18:02.693 [qtp1276381970-29] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:18:05.814 [qtp1276381970-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:18:07.145 [qtp1276381970-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:18:07.159 [qtp1276381970-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:19:51.758 [qtp804429974-22] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:19:54.963 [qtp804429974-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:19:56.549 [qtp804429974-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:19:56.562 [qtp804429974-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:21:15.433 [qtp804429974-34] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:21:18.127 [qtp804429974-35] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:21:21.188 [qtp804429974-29] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:21:21.199 [qtp804429974-29] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:36:31.874 [qtp1157159044-31] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:36:42.881 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-settypeoforder
2019-10-05 14:36:44.110 [qtp1157159044-22] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-settypeoforder
2019-10-05 14:36:45.634 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 14:36:46.717 [qtp1157159044-36] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 14:36:47.936 [qtp1157159044-22] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 14:36:48.925 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 14:36:50.651 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:36:53.756 [qtp1157159044-31] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:36:54.786 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:36:55.963 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:36:59.646 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:37:18.491 [qtp1157159044-31] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-todeposit 
2019-10-05 14:37:24.334 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-deposit
2019-10-05 14:37:37.128 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:37:39.624 [qtp1157159044-22] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 14:38:06.483 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 14:38:08.224 [qtp1157159044-36] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 14:38:10.505 [qtp1157159044-23] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 14:49:23.153 [qtp1157159044-31] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:49:28.432 [qtp1157159044-33] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:49:30.096 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 14:50:17.346 [qtp2136601828-27] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:50:21.123 [qtp2136601828-24] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 14:51:19.199 [qtp2136601828-17] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:51:23.621 [qtp2136601828-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 14:51:32.497 [qtp2136601828-23] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:51:33.729 [qtp2136601828-26] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 14:54:43.972 [qtp2136601828-25] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:54:47.501 [qtp2136601828-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 14:55:01.986 [qtp2136601828-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:55:04.120 [qtp2136601828-36] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 14:55:07.659 [qtp2136601828-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectorder
2019-10-05 14:55:11.837 [qtp2136601828-25] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:55:18.833 [qtp2136601828-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:55:22.208 [qtp2136601828-26] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectransaction
2019-10-05 14:55:26.068 [qtp2136601828-25] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 14:57:00.938 [qtp2136601828-21] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:57:04.801 [qtp2136601828-23] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:57:18.635 [qtp2136601828-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-todeposit 
2019-10-05 14:57:21.003 [qtp2136601828-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-deposit
2019-10-05 14:57:29.033 [qtp2136601828-30] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 14:58:42.504 [qtp1157159044-30] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:58:46.136 [qtp1157159044-18] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 14:59:24.955 [qtp1157159044-25] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 14:59:26.570 [qtp1157159044-25] INFO  by.training.final.ServletLogger - username-Alice, role-admin, command-login
2019-10-05 14:59:33.973 [qtp1157159044-24] INFO  by.training.final.ServletLogger - username-Alice, role-admin, command-login
2019-10-05 14:59:35.526 [qtp1157159044-25] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 14:59:42.214 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:59:44.284 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-todeposit 
2019-10-05 14:59:45.178 [qtp1157159044-20] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:59:46.252 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towithdraw 
2019-10-05 14:59:47.874 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:59:49.145 [qtp1157159044-25] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-todeposit 
2019-10-05 14:59:50.364 [qtp1157159044-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 14:59:51.719 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 14:59:55.633 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 14:59:58.109 [qtp1157159044-23] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 14:59:59.068 [qtp1157159044-30] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:00:00.151 [qtp1157159044-24] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:00:01.150 [qtp1157159044-30] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:00:01.826 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:00:02.610 [qtp1157159044-23] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:00:04.169 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-setlimitorder
2019-10-05 15:00:05.335 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-setlimitorder
2019-10-05 15:00:07.617 [qtp1157159044-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-settypeoforder
2019-10-05 15:00:10.542 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-executemarketorder
2019-10-05 15:00:20.332 [qtp1157159044-30] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:00:24.985 [qtp1157159044-20] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 15:00:27.849 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectorder
2019-10-05 15:00:30.538 [qtp1157159044-20] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectorder
2019-10-05 15:00:31.733 [qtp1157159044-30] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectorder
2019-10-05 15:00:32.715 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectorder
2019-10-05 15:00:34.078 [qtp1157159044-24] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectorder
2019-10-05 15:00:39.180 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 15:00:39.917 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 15:00:40.451 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:00:43.982 [qtp1157159044-30] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:01:01.709 [qtp1157159044-30] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 15:01:37.872 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:01:41.547 [qtp1157159044-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:01:53.363 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-setlimitorder
2019-10-05 15:02:01.688 [qtp1157159044-32] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 15:02:07.416 [qtp1157159044-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectorder
2019-10-05 15:02:08.933 [qtp1157159044-17] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:02:12.930 [qtp1157159044-24] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:02:21.313 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 15:02:26.716 [qtp1157159044-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectorder
2019-10-05 15:02:32.006 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:02:36.504 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:02:47.526 [qtp1157159044-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-setlimitorder
2019-10-05 15:03:07.762 [qtp1157159044-32] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 15:03:23.195 [qtp1157159044-33] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 15:03:26.394 [qtp1157159044-19] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-toorders
2019-10-05 15:03:31.296 [qtp1157159044-18] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-rejectorder
2019-10-05 15:03:34.296 [qtp1157159044-24] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:04:52.740 [qtp2136601828-22] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 15:05:03.944 [qtp2136601828-31] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:05:11.460 [qtp2136601828-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-setlimitorder
2019-10-05 15:10:19.755 [qtp1157159044-22] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 15:10:50.408 [qtp1157159044-31] INFO  by.training.final.ServletLogger - username-Alice, role-admin, command-approvetransaction
2019-10-05 15:10:52.768 [qtp1157159044-22] INFO  by.training.final.ServletLogger - username-Alice, role-admin, command-logout
2019-10-05 15:11:00.557 [qtp1157159044-23] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 15:11:02.422 [qtp1157159044-16] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-towallet
2019-10-05 15:11:08.770 [qtp1157159044-29] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-todeposit 
2019-10-05 15:11:28.792 [qtp1157159044-16] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-deposit
2019-10-05 15:11:31.030 [qtp1157159044-22] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-logout
2019-10-05 15:11:34.954 [qtp1157159044-31] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 15:11:42.816 [qtp1157159044-23] INFO  by.training.final.ServletLogger - username-Alice, role-admin, command-approvetransaction
2019-10-05 15:11:43.845 [qtp1157159044-23] INFO  by.training.final.ServletLogger - username-Alice, role-admin, command-logout
2019-10-05 15:11:50.051 [qtp1157159044-23] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 15:11:54.861 [qtp1157159044-16] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-towallet
2019-10-05 15:12:13.410 [qtp1157159044-33] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-logout
2019-10-05 15:12:19.291 [qtp1157159044-33] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 15:12:22.155 [qtp1157159044-16] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 15:12:57.406 [qtp1157159044-20] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-logout
2019-10-05 15:13:01.111 [qtp1157159044-20] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 15:13:03.817 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-towallet
2019-10-05 15:13:04.964 [qtp1157159044-31] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-toorders
2019-10-05 15:13:08.243 [qtp1157159044-29] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-towallet
2019-10-05 15:13:15.481 [qtp1157159044-16] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-tomarket
2019-10-05 15:13:18.356 [qtp1157159044-33] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-tomarket
2019-10-05 15:13:37.531 [qtp1157159044-23] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-setlimitorder
2019-10-05 15:13:43.475 [qtp1157159044-29] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-logout
2019-10-05 15:13:48.171 [qtp1157159044-32] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 15:13:51.314 [qtp1157159044-22] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 15:13:53.471 [qtp1157159044-24] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:13:55.698 [qtp1157159044-33] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-settypeoforder
2019-10-05 15:13:59.039 [qtp1157159044-29] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-tomarket
2019-10-05 15:14:00.891 [qtp1157159044-22] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-settypeoforder
2019-10-05 15:14:03.830 [qtp1157159044-32] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-executemarketorder
2019-10-05 15:14:12.980 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 15:14:22.285 [qtp1157159044-22] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-logout
2019-10-05 15:14:27.093 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 15:14:29.926 [qtp1157159044-31] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-towallet
2019-10-05 15:15:07.785 [qtp1157159044-32] INFO  by.training.final.ServletLogger - username-Peggy, role-user, command-logout
2019-10-05 15:16:12.061 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-changelanguage
2019-10-05 15:16:20.796 [qtp1157159044-33] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-login
2019-10-05 15:16:32.208 [qtp1157159044-33] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-towallet
2019-10-05 15:16:37.517 [qtp1157159044-20] INFO  by.training.final.ServletLogger - username-Eve, role-user, command-logout
2019-10-05 15:17:01.540 [qtp1157159044-21] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-toregistration
2019-10-05 15:17:06.463 [qtp1157159044-32] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-changelanguage
2019-10-05 15:17:08.868 [qtp1157159044-32] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-changelanguage
2019-10-05 15:17:10.681 [qtp1157159044-33] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-changelanguage
2019-10-05 15:23:55.464 [qtp1600651070-19] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-changelanguage
2019-10-05 15:23:58.788 [qtp1600651070-20] INFO  by.training.final.ServletLogger - username-unknown, role-unknown, command-changelanguage
